key,source,Translation
942815244B1BB7F5440CFEBB992CAD6A,Blind,遮阳帘
2F17A3B140FAD0B533008C9FF2938D04,Brake Hold,制动保持
9867941A47A97D0A8011DBA7AF087227,Brightness,亮度
A3875971472B35024872AEA5901EDA94,C,C
4C60953E45D791F5E5377FA7B6A77087,Cab Equipment Lights,驾驶室设备灯
25811B464BC387F0986D5DA35EF38B95,Cab Lighting,驾驶室照明
EEFAA398438D13E25C76C1A322F59C22,Cab Lighting,驾驶室照明
772BA4404F39C5C533B085A0C9A62910,Cab Lights,驾驶室灯
464948FD4FA2810EA8C3EABC2C0EFB86,Cancel,取消
37D21C9848CDD3FE4EADA8BF4F5FD2B9,Class 350 DMS1,Class 350 DMS1
863AEBE344FA70AF4344EEB537B66033,Class 350 DMS2,Class 350 DMS2
2F8DC6134855649554DD81A2C838D97C,Class 350 PTS,Class 350 PTS
5E12ED244B97EFF7B6CB558E2CA41495,Class 350 TC,Class 350 TC
392B50934E86F345720ACEA7639232D0,Class 350-3,Class 350-3
CF915D9A435B687D2BF0D6BD3ABB5E0A,Class 350-3,Class 350-3
01EAEDE34B3C7ED94341D9A2FA8C3F04,Class 350/3,Class 350/3
6E5321AB4CD78CA00991CB94461741C6,Class 350/3,Class 350/3
A985EEDC41EFA42D7BE710B0BB542C8F,Clear Destination,清除目的地
1A600FD049EA98C9855744AC02A73B48,Close Cab Door,关闭驾驶室车门
3F2303A44C629E561A6DB3B1A456D0FF,Close Cab Door,关闭驾驶室车门
130327974BEBA9DB4ECA219C96FDCE77,Close Doors,关门
3994A078471695A8A0A00E938CE6E3A4,Close Doors,关门
798978B54B34D4346B4D098DC1D0675E,Close Doors,关门
AD5C58A94FFB092DDB1B98A8BE5BCCE9,Close Doors,关门
2B918A00453881F16AC1E49C1297AACD,Close Train Doors,关闭列车车门
4C109ADB4F6250EAB93502BC98EE2426,Close Train Doors,关闭列车车门
BBBD22544F0BC72159D93EA24C2B2EFC,Close Train Doors,关闭列车车门
BED2498D418D0733D3C5989BCF2209A7,Close Train Doors,关闭列车车门
4AE782CA45E83F8957C3E0B6AF7A9019,Closed,关闭
6539D7244D64EBD426DEBFA5C41FA7B0,Closed,关闭
676FFBE44C34763A41D61486502064BB,Closed,关闭
8D5D1D3F41DA1C0C5DA494A65D8383CF,Closed,关闭
9279AA5F4BEC86805975C88C494CED1E,Closed,关闭
E91104434FCC17A14A968CAC3EDBF372,Closed,关闭
4DCA2AB84B3A6F3A3E2604BABD3F4DB1,Come to a full stop and press the Power Reduction button to disable Power Reduction.,完全停止后，按下“降低功率”按钮即可关闭降低功率功能。
6C984CB74CE903849226458C01B24261,Confirm,确认
3B35C185437FB300D26192A706268601,Confirm Destination,确认目的地
4052B4BD4D5E554E560771A801000C21,Contact Signaller,联系信号员
5F74508C45FB9D774FC716BA84D50705,Contact Signaller,联系信号员
1A587B1A4D53DD73B2B50DB977182DB6,Contacting Signaller,联系信号员
4C66DCA748ED0EB662C13CAC27853AFB,Contrast,对比
4FCA7139457D2379BACD22B1743B6CC4,Control Supply Mode AC/DC,控制供电模式 AC/DC
2461D15940452ACA82279ABE1F4A3809,Coupler,车钩
F45C74F0444CDD07FF7123A86C97FCE3,Coupler,车钩
35B421134EFA234912F3F0A230C7CA4E,Cut-In,切入
64F961BD48CA217DBD4E67B845F7ECB3,Cut-In,切入
EA1265634C9295BE118405887E7CC1AE,Cut-In,切入
EB0E9A074F6BD61421BF93986F6F7375,Cut-In,切入
2F36E08E419FCAB5D8D8D5A45F5A2F68,Cut-Out,切除
4E5C282B437BFA720D17909C152C4F56,Cut-Out,切除
762416E84F0A4BDEFF3E08B501098A41,Cut-Out,切除
F98619ED4D6E1030B10132A4232D07C6,Cut-Out,切除
15E9D3BE4741B4BBFC12E89797824F91,DC Power,直流电源
CD5CAE8A4468E1163258AA9288650131,DRA,DRA
27885B9944040FF0BA4D76B3CDEC9B69,DSD,DSD
1857E6384394C9599932EA9950F78C40,DSD Isolation,DSD 隔离
01434D4F49A255C6E97555A2C4B6FF5A,Day,白天
3A19656844A6861A9F59B698CDFE3562,Day Light,日光
5CF7B6AE4BF7B03EEE3057AAE6D4DE5D,Decrease Brightness,降低亮度
06AE5F61477C93ABD4028592F2922C46,Decrease Volume,减少音量
4726AF9743F7AD036A2D8A9714AE15C2,Desk Light Dimmer,台灯调光器
19A36D8C4421485B232CE68678151819,Door Close,车门关闭
62EE835742F285AC9A8305A546E2B4A9,Door Close,车门关闭
A66ADD48477648C6F1F41ABBB5F09127,Door Close,车门关闭
AFC194D14A2796BBFD1965BC6BAA0A67,Door Close,车门关闭
10CD1D2A42A74614BFEAF4A833E3B409,Door Open,车门打开
321E2B2A40C48B4E45E982AE7555D78C,Door Open,车门打开
3EF592524C9364D498E9CEBAD73210DD,Door Open,车门打开
51143C05427AA74769D3E8A5767FE79E,Door Open,车门打开
846F012248DC5BA4AA5C79B9B247DEC8,Door Open,车门打开
905F23AF420643EB827245A5B23E995A,Door Open,车门打开
D523CC6E48003DE56938FB914308F4C3,Door Open,车门打开
DAE409E14DCABFE1F219E3A16D7BC3BE,Door Open,车门打开
8D3CB87E4A3517FD0ACBDCA876741AFF,Door Release,车门释放
AF34C1FA45A09DA0DC6743AA4CBAF550,Door Release,车门释放
B9DF43A84E19329B7BB42AA0429B216A,Door Release,车门释放
C5F3143448BF420DA27C048F14E75848,Door Release,车门释放
CCD1F526462355E2248C1882DF739CEE,Door Release,车门释放
F0489DD04B68258C4CE19B94AFA5760D,Door Release,车门释放
4B96687E462283101F701DB4D60298B3,Down,向下
7E70699843C1C9DAD6B87082E9631614,Down,向下
C41AB9B841C437BEB0593DA94E81712E,Down,向下
CF019CDB472C910047E07EBB41FAB46E,Down,向下
7DB638E14DF45FD0A652659F482AF318,Driven 3.5 Miles!,行驶了3.5英里！
F72879B84A48B97CEFC6A78C9EF9F243,Driven 35 Miles!,开了35英里！
65868E80482E6F7DA36A3682268F8E85,Driven 350 Miles!,行驶了350英里！
11E451EF4054943A820E28895ACBD336,Driver Assist,驾驶辅助
21B55A9841DFB93B86E4C49697955BEC,Driver Assist,驾驶辅助
424F40784AC97C6FCD2CBAA59A7B5503,Driver Assist,驾驶辅助
42511E8548107332816C47AB4A1FB442,Driver Assist,驾驶辅助
74C29FEE469CA97524C022A822AA0C40,Driver Assist,驾驶辅助
76EE0DAF458F6DF6D77D46AB4B1404E1,Driver Assist,驾驶辅助
7C3FFF484827F94C33717A9F50696980,Driver Assist,驾驶辅助
A8AD3A6F400F6A5B042BA391B8290058,Driver Assist,驾驶辅助
D807FD2B46857C349CDF2BB85D75AFFA,Driver Assist,驾驶辅助
DEC06794463F4A4A19EF70861651B4FC,Driver Assist,驾驶辅助
E3AE73734CDCA49F3D2F80B3C7B7DDDF,Driver Assist,驾驶辅助
E723769E4EC3D27657EEF0B0CDA4C7A6,"Driver Safety Device is in emergency, bring train to a stop and use vigilance pedal to clear this Emergency Brake",驾驶员安全装置处于紧急状态，请将列车停下并使用警戒踏板解除紧急制动。
2A33C14941BBCD20C29EABA2EDCF5B19,Driver's seat,驾驶座
AC87A8C649764A27CE5AADA662D9FD26,Driver's seat,驾驶座
649CC8E54E1505E127FAD1ADFAA4A9D3,E,E
DA32F4774153CF2D462E098D7AD9E01A,ED Brake Isolation,ED制动隔离
B434331B4A8CA1B9964CB899655E586E,EMK Class 350/1,EMK 350/1级
53BDF4004D9AC82422A060935E913A91,EMK Class 350/3 [4car],EMK 350/3 型列车 [4 节车厢]
8D34EDDB4FB43781FD8968A5E47ADCAA,EQ,均衡缸
29EA1913447F1520649EE19F501C4260,Electric Multiple Unit,电力动车组
78EF0CA8423AB0B552A19FA8C300DE43,Electric Multiple Unit,电力动车组
B67C8A324505A5578DAA1AB4B17AAC62,Electric Multiple Unit,电力动车组
D4E2CA2C4D706F8F17F4B49463A4095F,Electric Multiple Unit,电力动车组
9C24F816437104214ECA90AA84F3B548,Emergency,紧急
D0638C8C4D2F34D08661469132688AFA,Emergency Brake,紧急制动
DE5BE1234F6EE892FC35D28351A75A9F,Emergency Brake,紧急制动
2E9D98E1418E7FC7D9B1AB94721947FE,Fan Speed,风扇速度
C6BF20004371DB3EC947E8B2434D89E1,Forward,向前
19598C834CE9E54F40950BBE7ABB62A7,Front,正面
2CF8852D40C3B773875CBE88D2E04883,Front,正面
24D6FAD14CA87BE80489D39D170541EA,GSMR,GSMR
FD234D2F4580C20F22361A96A446ACB4,GSMR,GSMR
BA6BD55F442CB914188D29A2E823EB52,Guard Key,列车员钥匙
0B399C594D0953B0158282BFA9566C13,Guard Panel,列车员面板
46C508E442625D4F380850B9DDB82F71,Guard Panel,列车员面板
5F4DE4074796F501D480D98DBA7AB43A,Guard Panel,列车员面板
6C36EFAB43C880BA76A9CF86AA7E22F1,Guard Panel,列车员面板
FE14926F4E742AA425D060B890C11B9E,Hazard Lights,危险警示灯
DC6E4F9B4E11D3D8B5F20B9D3F51A5E5,Head/Marker Lights,前照灯/示廓灯
06BB89D64ED28B0DA114DFA9BC5A170D,Headout Left,向左出发
B20EDE594DECFFF88DD59B889C103147,Headout Left,向左出发
25ED1CCC40611D00A1C6AB803B4324F3,Headout Right,向右出发
3E19880641FC5884080678A60CA4E149,Headout Right,向右出发
6E21B79A48D0AB00B63B379125D2C5F5,High,高
7B58EAD944B7038B8C1CC78B9B51BCD9,High,高
E67413B9496F8219070684A366D06A1A,High,高
BBA78452485264AB8DF6C4B0B4134545,Horn,鸣笛
D2BCCFD94C51BC18776D46B879912642,Horn,鸣笛
F60A19A5459FFDB924095283A92E1D0E,Increase Brightness,增加亮度
C4E0E1024B34B068ACD660BA61EB304A,Increase Volume,增加音量
A07C991C448467D022ED28811178F163,Indicator Lamp Test,指示灯测试
02DACF6F4743820436A0F88E1D6606FD,Insert and set the Master Key to ON and set the Reverser away from OFF to activate this cab.,插入主钥匙并将其设置为 打开，并将换向器从 关闭 位置移开，即可激活此驾驶室。
C27DEF754F9EE1BC33C8849C86A9BF77,Instruments + Desk,乐器 + 桌子
C9A1EE0D4D9CF3E727A83F9AF38EEA17,Instruments + Desk + Timetable,乐器 + 桌子 + 时间表
474B15A244394C88B7751E9DD01110A6,Interval,间隔
0CD45BA0470883BADB5F87B602244667,Isolated,隔离
531C310F42EF0FD31EA1F6BFE003216D,Isolated,隔离
6B038B72441979645DEA668E43A78240,Isolated,隔离
6DC15B7D4E893A2B95E0E69807677686,Isolated,隔离
95046D094398C6AC06AC1784A66BD21F,Isolated,隔离
F40BD0054D632505318EF7AF204671F2,Isolated,隔离
B183CA734C455A5A0839A2B39DB895E2,Isolation Panel,隔离板
D19C3633410E36219179B48D7BA97CD0,Isolation Panel,隔离板
C3699E7546B5011226E2F8A145DE84B7,Language,语言
7A541188439E24E0F0CD00B6F6F2C863,Left,左边
14C2DECB438434ACB70F6B980C0D546D,Low,低
BCE224714E5818CEA3A4F3933A27086A,Low,低
FDA286B940FBBA1F289822AAB0F0E9FE,Low,低
3A7AF5AD4E0BA65A641259846808315C,Low Speed,低速
9FEF4DF24DCD2135A5A7CCBDFC41F2FE,MR,主风缸
C82B5F0D42F490D34DA62FA3A6292912,Marker,标记
73D7C5C4408EDDFDBD1EE1B274C10438,Marker Only,仅标记
18259174477D49D87AFEEE82D41945D3,Master Key,主控钥匙
E222071F4E766AEE19FE7CBDABFE2E4E,Max Brake,最大制动
2BFC0B7F496021E250F6C493C51EFC45,Min Brake,最小刹车
A22659974BDF3B1A75067E8FCAD4A12B,Move the Power Brake Controller to OFF and then set the DRA to OFF to disable the DRA.,将动力制动控制器移至“关闭”位置，然后将 DRA 设置为“关闭”以禁用 DRA。
740863EF4E3B4E99FBACFCA41194DD9D,Neutral,中立
FB6E13674E5F71498F5E4EAD636D1C1C,Next Destination,下一站
C9C978F746BAE5BD68131F86BBD3E4C1,Night,夜晚
6CE29DCF4A460501C705D5A329544064,Night Light,夜灯
31D9674D486CE4A3A9575FA289BB8F80,Non Driver Side Wiper,非驾驶员侧雨刮器
54E4B3654E8BFAF42E0102B3E765A957,Non-Driver Side,非驾驶员侧
A24B83A54F906A6B79C24A8D682B342A,Non-Driver Side,非驾驶员侧
3615197E4C64B3B150D7D5AD9C6D4ABF,None,无
9C8F406547CFA80FF0EDE0983B3B48F3,None,无
02B24FAA4A110F80B4CE8DB095FF5D29,Normal,普通
09C0933742F3835826F97991BF4F6D3F,Normal,普通
15E30C584BB3CBA9DBFB1791E269B8F5,Normal,普通
1E7227CD435B32C513215085C83D7934,Normal,普通
447279D4494939268DE40AAB48D2E470,Normal,普通
725D1BC24F7E77C041E4E1A87FBD44DD,Normal,普通
8A9D0FC64D3AF512CDFC9D855B6698C4,Normal,普通
FBD8134F4340F78169BC45B9372A609E,Normal,普通
0D26941E415A7110B87EBA9C5AC0D733,Off,关闭
148406CA4FD8E953F5D1F9868154F030,Off,关闭
17EB3E1646F9502E178370A3C55588EF,Off,关闭
1F055E494F09F7768610C982DDAE2A1A,Off,关闭
25A48BF2490EC9A3E24657AE439D6F5F,Off,关闭
35211798498233B6ED5D13A52A6CF28B,Off,关闭
45B6607D4A8902E1F39B3AA0DEBEC37B,Off,关闭
6796D15642CEBF97068E1387D1427271,Off,关闭
67F9202749662A833248B096BD9B0FC0,Off,关闭
7127AEF54B208C3BA28B66B220CCE0AB,Off,关闭
7CE64E46443EE5700D6A318FD253D2E0,Off,关闭
7DF424A4418F2F19C61C70A417088842,Off,关闭
7E82004E46B4E0EB3ACDC683E4951698,Off,关闭
B8D24E96451302B7940A3FB70E5FC29D,Off,关闭
BA0FB5AB4A548FB8251BC4B5F6048888,Off,关闭
C10C6AB9400829B387C438B2F5DC3E64,Off,关闭
D0D26CEE4FDFF78709E102B720DC24E5,Off,关闭
D306114F4A445B052B3725B039A0B6C1,Off,关闭
EE2C2D25488A3F886C3D8F98764519D5,Off,关闭
FBA9301C41A398830A849F86E1B4EA95,Off,关闭
3170680D4E792D47411816B6F8CDE33F,On,打开
31DFE9984E595287165907B163215033,On,打开
373B0E344FC4BD25953411A712230864,On,打开
43E1274B475351E57FFF99963660468E,On,打开
4F4C27F047A011466C5C6D898E6098A3,On,打开
52E29F5B4397D94E47D9D2A3434E3A2E,On,打开
56B5ECCE41E88425172AF5ABFCEB42A1,On,打开
5AAB90174EFF247247B6618D57BAD592,On,打开
6D56FD834471548AD77E3984541EE5C3,On,打开
6E00A45A44C7B66D2BD42287D9C54559,On,打开
A15C873D48CA5C2EA6E061900E06DC4D,On,打开
A7CFEE9E4ABE4FEA7BA76B81656D0CB0,On,打开
ACD8E1024AD99E29039E5C990EB2E77D,On,打开
BE06D2E0481F2E228537ED8BC170EF4F,On,打开
CAD1F39E4DBB1A3CEBC8838CCFBFBCF9,On,打开
3C66E3CE4FB867BC3EE911B252C0D7B6,On/Off,开/关
3A4F845045418FB7E4989183CE4704F7,Open,打开
429FFA6F44F1EC9457CFAF936E14E7B9,Open,打开
632E033E4FC5FBA9C1447B9D2216226C,Open,打开
A73416A148E3BFF3C9FD70B87DD21B7F,Open,打开
AC00FD8040DD3827586BBDA191D32E28,Open,打开
CB7F6AAA4EEB3831AC1BA19512D8BC1C,Open,打开
06E78DB344C4043006F6C2A929587A0C,Open Cab Door,打开驾驶室门
95850C0742C363B8449ED182B23E6BBD,Open Local Door,打开本地车门
BF558CB343689F71E50CED9D8C80B9BB,Open Local Door,打开本地车门
BFE202A4474D8859D7C0669313D7E74F,Open Local Door,打开本地车门
E6C253FC4EC1BDC66E062F86AACFCF63,Open Local Door,打开本地车门
AA40D5BE4ACD71028468EBA554637C83,P-{PowerPos},P-{PowerPos}
8B9DFF934D2BD2E871204C8D033BB91D,PBC,主手柄
708E7ED14A8A6FFF77173D979ACF7447,Panto/VCB,受电弓/VCB
23A068F640655CAC5FA389ACC64BBF0F,Pantograph,受电弓
8FF8F91D442CCC6D3863448FD3C04DCA,Paste,粘贴
3545AF10428FC176810877BE88963196,Pedal,踏板
8BFA39564479D6B339E9239732E981AE,Power,力量
F27DA20246F3E6EF79DB6A8C693BD3B7,Power Reduction,功率降低
0365A7414629A69DE85407A8F36F0969,Pressed,按下
0677EE6349C1CABDA69902BD335B05C5,Pressed,按下
0A3193984E5996BFC77796B9712CA141,Pressed,按下
0B01AA24417EA654EF24E286448ABC80,Pressed,按下
0CF7FA7F4CB62BB73533C39656F930D2,Pressed,按下
0E057F374BCE3EC16117DF9D537B5056,Pressed,按下
12D410914F17B7C93BC99395FAC138C8,Pressed,按下
13EB924E4AC06F9EB99DF49864E65464,Pressed,按下
15DF4C024AC806C13AA8B19C38394FB4,Pressed,按下
1657E1DC438C08560CFF699152506CD5,Pressed,按下
16C101B144E13DC42CCCD6A79B6BDF87,Pressed,按下
183A946140D79618EFADC1BD1910E2DB,Pressed,按下
1A3DDFC2496345581F883D9E4F33FF35,Pressed,按下
1AE1E2454C9AB4ABAA53EE82FE682D19,Pressed,按下
1BA11FA447D927BEF183B5BC8B4D9813,Pressed,按下
1DD146B34A5562BAFF335FA1CC1B617B,Pressed,按下
22975E824313501D30FBB08756B91BBF,Pressed,按下
22F5CC6F4B02147F71318280A0A63E6C,Pressed,按下
33774C1C4B319FBD4F878797A8996D12,Pressed,按下
35C97CD44A7A7D7DD15010B871ABEF57,Pressed,按下
37CACCC24F4CFD824507F5A723930DAA,Pressed,按下
38D3FC80456B678ECB1EEDB52A6589D6,Pressed,按下
39CF570241FB4B69E5F892A55387804D,Pressed,按下
3A9D2EAA4D0591F0D8A46488A0BBA02B,Pressed,按下
3B4BB2F745AECF6BB8B41384C99F0E72,Pressed,按下
3D9B52334D06314CD64AF1915C2DF6A9,Pressed,按下
3DB55A5D422969DBBD190794C1D1240D,Pressed,按下
3EEA5F8647EE90121948A2AC2B03EFD4,Pressed,按下
40854BC84DB59FAAB336B7A2B12261F4,Pressed,按下
42D7E6F349C6DA2706E686AB2595222F,Pressed,按下
4508175140380C78215A76899FEE73DD,Pressed,按下
450FF24845A63F029225D0841F31F14B,Pressed,按下
464A18C1486B20320484AFA852D28120,Pressed,按下
4D37A66D44C8543FC112B69C15E75955,Pressed,按下
5A40F9EB4C4E825BEFBF3A917F19B971,Pressed,按下
5BC2C31D4D16C8F8428B108961B78C51,Pressed,按下
5EBE4C884554A8D1ACB5F7AF743F91AF,Pressed,按下
5FD57015419B014971435E874B4003E7,Pressed,按下
6257847A4CCEC3B3D203248BE9D7C93D,Pressed,按下
629BC69E45E5B8DB56881CB57BBEA8F5,Pressed,按下
634E999A4CA12752B0952D964DF12E72,Pressed,按下
6458BE0742EDB88EF6C0B7B4012F9C51,Pressed,按下
64BD7E2C46A917A680F429A42C7C1B97,Pressed,按下
6ADCD32247BCF3CD5B432DBDDB48B14C,Pressed,按下
6E345B4D4C9C33EC9ED38AA7D024034D,Pressed,按下
700A160E475DC03009AEC0AF6C46F5F8,Pressed,按下
701328EB4BC75094BCA804B6E5C2CB94,Pressed,按下
73B73D3643C1B7B3C145C18E6F7641DE,Pressed,按下
8022982C4A2D1E43DE6B5FA81A005E10,Pressed,按下
80D81D754C3E5D2757D24D83E477F888,Pressed,按下
87F28E4245069DD418D8A0877A075580,Pressed,按下
88BC767A420D15D1EC2C97A3281EAE2A,Pressed,按下
8D2258924934755D4B999EAC925148BC,Pressed,按下
9183B8E640EC00FDD0382394FBB12C78,Pressed,按下
922EBBF949FFDE52E637FFA3F978F3FF,Pressed,按下
92B848C74E7AB9B05362DC9E0BAEFA88,Pressed,按下
98AAA50F46D099EF05AD3CAD94B6CD33,Pressed,按下
9D3416564A81EF5B4E127E95429A6EB7,Pressed,按下
9D6AA7064DE733DE75831BB0B758D581,Pressed,按下
9F8177B24322D8F5008343AC1504E922,Pressed,按下
A4E2B593446AE650D0E6139B165A808E,Pressed,按下
B00BB7F14A88947178FB6C8F87870EF0,Pressed,按下
B0E2085C4753363ACCFE6FA948C05F69,Pressed,按下
B2FCA6774F126C2581A099A9C87A3C48,Pressed,按下
B8E650FD44A01451EFB575B3DA838A42,Pressed,按下
BE5ADD35433BA689AB66BB97577739FB,Pressed,按下
C1CB610D453AEDC3749E34AF8B0C93D1,Pressed,按下
C35146414929E6DB092F5F83783A2821,Pressed,按下
C3C8AF634CF247BAC96D13AF77CAD018,Pressed,按下
C6C874DA430036E57A5B998BECC46FD1,Pressed,按下
CF1958A1405B32F5C77095AA0EEBB91B,Pressed,按下
CFDF78814FA99C64A9C243AD4050E236,Pressed,按下
D8D895004E98FCBE31C615A67BFF51F1,Pressed,按下
DEAEF038425B6BD1DFAE32A76FE57CDF,Pressed,按下
E1F9A64B4B8F981B7661A481D53EC5B3,Pressed,按下
E727D68D4B1ADB7EDBF9DD82D1610672,Pressed,按下
E8EBD9C84A8C0E52CFBC88AD79950D71,Pressed,按下
EC2C887B4CFF56CF2E97E18CE5EE354F,Pressed,按下
EEFBCA2145323D7DDAFE5AA59C113972,Pressed,按下
EF1A704A4CC1EA4F94852A8C47E1D894,Pressed,按下
F13128DE4F7E7BB7CFC0D89382686987,Pressed,按下
F2F2E2FD419323CB3CD4CE891AE895C7,Pressed,按下
F3A562B34FFCDA5D59CE5DA999B5FB1F,Pressed,按下
F5B76CA94CE1C0D2B1551FA23C651347,Pressed,按下
F5C71ED74A7F4CF6D71DEF9BD9E96300,Pressed,按下
FAD6E7954A5D790DB13C88A6839D4CC9,Pressed,按下
FE29F4EF4CB1CAFB973764B04A93DFF0,Pressed,按下
F3E162D44F7E148DA4585F9D12D2CD5B,Quick,快的
0B65B865466CCEEE6C80E5932FE8C8B1,Random Fault,随机故障
2C9B4D5F47C5F812DE26E6A46D06FA55,Random Fault,随机故障
353F1E844FB8AF0611F87CBD5C081938,Random Fault,随机故障
8A38DAE4436D460FD95C16B9B07F3E5D,Random Fault,随机故障
AAB099E3408878E72C6FEEB65518FD58,Random Fault,随机故障
E81ACA1A4D5B347E63720EA84882253F,Random Fault,随机故障
346CC5504FF8F399080040A81B82BEE6,Rear,后部
DEFE009D488D07E40BDB08BEFD9201A3,Rear,后部
B938CED14E0D7C17DB6FF598BB3F3162,Release Cab Door,释放驾驶室门
59A9A2E64BE7430775CBD5A59D1C157F,Release Doors,释放门
D177F73949369C50F281E59778174794,Release Doors,释放门
093BDC7A4C5C76FC761E2B91BD4C1FD8,Released,已缓解
1B05592B48C9C8C3ACF3278CC03D5B1F,Restricted Drive,受限驾驶
AC10CCA140F5A1BF3A87C6BE256A65DB,Reverse,向后
8046F86E4A7F71CCCCAC10BDD47DDCA4,Reverser,反向器
E9BECDA747B9597003491192A06A3452,Right,正确的
C61AF3784077E19CB617DE9A54BFFF46,Safety Systems,安全系统
D9A2573D4A472DA1A17399B026145B31,Saloon Light Off,客舱灯光熄灭
23F7213A4EF0FBD01878B6800D386859,Saloon Lighting On,客舱灯光开启
6B50F67D42126BDDD06450A2B096E886,Sand,撒砂
7BCE841D48CB596B1616748B949A7264,Seat,座位
DE4576B247709F28C1E096AB4CBDC547,"Select AC or DC power mode by pressing AC/DC Power, then turn the Panto/VCB switch to Up/On to close breakers.",按 AC/DC Power 选择 AC 或 DC 电源模式，然后将 PaNTo/VCB 开关拨到 Up/打开 位置以闭合断路器。
3A0EB0D743953D610D501FA17346EB05,Set,设置
1927EEB0482771241BD740A859695544,Set the Reverser away from OFF to activate this cab.,将换向器从“关闭”位置移开，即可激活此驾驶室。
7C8BB1144E75008FDC97CD8769C9775A,Set the direction of travel to FORWARD or REVERSE before applying power.,接通电源前，请将行驶方向设置为前进或后退。
417A48BA49ADC79BF83448943D4F8233,Siemens,西门子
6556EDDB43F7DF0688097F84E8BFD214,Siemens,西门子
6E59557941CF6A56168332A202FBFE3C,Siemens,西门子
99BB08F04F1575ED962E609139B9475B,Siemens,西门子
4796CD3D4784FA6342F9D8A4613388EB,Siemens asynchronous type 1TB2016-0GB02,西门子异步型 1TB2016-0GB02
73B368CC449D5A5DB0B65986C3D11C7E,Siemens asynchronous type 1TB2016-0GB02,西门子异步型 1TB2016-0GB02
097FBAB647458C5AD7F2568F30A49AC6,Signal,信号
11D57899441A2F26A263068AAC87B1C9,Signal,信号
2CE733ED48873CE136550399C5015186,Signal,信号
3EC113C0416FCFBF5CAB75986CAC1BF8,Signal,信号
BBCE64B5461D97AED6579D9829F8C9FB,Signal,信号
CBCC5EB1477084A9994C06AEF0CCDDF5,Signal,信号
F7C68382441F5EDCB852D6AF31DF1553,Signal,信号
AC980E014D76CBB7461EA8B99A94E341,Sit in Driver's Seat,坐在驾驶座上
F6BEDABE4E787B0205676183DA461974,Sit in Driver's Seat,坐在驾驶座上
6C5B19494548BD53105A5B8D6B22172C,Sit in First Class Seat,坐在一等座座位上
F4D062A149F3FA27DEAF4ABE54D1BFCF,Sit in First Class Seat,坐在一等座座位上
1F4B20B2428C5D0B64C2E9B2534901FF,Sit in Non-Driver Seat,坐在非驾驶员座位上
33FC31F34D80DDF99F8BFBA3F9936669,Sit in Non-Driver Seat,坐在非驾驶员座位上
08D5659447287656B38B4F9AE4933FD4,Sit in Passenger Seat,坐在座椅上
09D278364F26AF4A14C103BD1228EF76,Sit in Passenger Seat,坐在座椅上
4DBEB2674D096728D45452A69741482F,Sit in Passenger Seat,坐在座椅上
646205F24C71E30471CE2EBE4E7F303D,Sit in Passenger Seat,坐在座椅上
