key,source,Translation
A9917C2D4F4A218BFF5C6E9FDE9AEC8B,====================,====================
88988C8D416DD3CBD7C9E9B5DAEA266C,AC,空调
998DA9C348456A993C9BB29A09468665,AC,空调
6F3CC9FD4A6DF7B1B80A4F94648BFAF2,AC Mode,空调模式
7053E5D2408469D02E36EBAA5C0CDB1F,AWS,AWS
7BC5940A41CA5553286BB581746CE8A7,AWS Cut Out,AWS 切除
0ACD1EE142509D21A450B09F586D5D57,AWS Reset,AWS 重置
76D4DF3849D7C0B7F042A7AF7C00B8CA,Active,激活
F767AEA44210B90A4E90E296A390C10A,Active,激活
08A3508145C4A163217B33A60DC24925,Adtranz - Bombardier,Adtranz - 庞巴迪
10903B9140967ABAFCE05BA0322E2FF0,Adtranz - Bombardier,Adtranz - 庞巴迪
1BD426574282283093091983CE0F4715,Adtranz - Bombardier,Adtranz - 庞巴迪
2096CF424076AD24A019F7804F3F16C0,Adtranz - Bombardier,Adtranz - 庞巴迪
9F4E62FF497C854A08095C8725E52FED,Adtranz - Bombardier,Adtranz - 庞巴迪
A8AD008041C2F95989065AA9BE2B57B5,Adtranz - Bombardier,Adtranz - 庞巴迪
DE00D15649B5825C28B82ABB22BAE4E1,Adtranz - Bombardier,Adtranz - 庞巴迪
ED6448524D13D670723145BB3EE7E667,Adtranz - Bombardier,Adtranz - 庞巴迪
FAA77476471AD8F628FC3CB36CDB1B31,Adtranz - Bombardier,Adtranz - 庞巴迪
FD8425D143A1DA118FD7EBBC606DD082,Adtranz - Bombardier,Adtranz - 庞巴迪
68D8731C40BC41B9BF9D9EA8AB4BC16B,BP,BP
1BEAEDB64F9699291668789405B5A182,Blind,遮阳帘
A0E2877C48043FB16AFAD6A2B8025227,Blind,遮阳帘
8A3217104AE6B72FF5AA85B0283B6A2B,Both,同时
B1625E6E472443107B686583C4D4AE12,B{BrakeText},B{BrakeText}
D2FD85E44EC1B8C03F0722952099219E,Cab Door Close,驾驶室车门关闭
45D220F947A710F05DCE719B3917368A,Cab Door Release,驾驶室车门释放
E82D0E8C48869A3BDB7AE89810D96277,Cab Door Release,驾驶室车门释放
47DCE7DA4089A69E24BF06BB39A95C1B,Cab Lights,驾驶室灯
6919CE7B495C3B4F2E2FAF8EF60BD1F5,Cab Lights,驾驶室灯
C895893F43C4DF301DC79BBB3AEC46F7,Cab Lights,驾驶室灯
610F37804D3D6D29B8B01095DF198837,Cancel,取消
2A5F194E48ED6D06CCC62D926A82E999,Class 170 BR,170型英国铁路
4A396AC2496BE6636D43C7B368459901,Class 170 CC,170 级 CC
825B849849C85D6E83DA7C9B0BE4F4FC,Class 170 CC,170 级 CC
49C6201E4CC72DF14315838F26FF15B0,Class 170 DMCL,170级DMCL
9095490349E3D0BEF8E2F7A1D44AE0B5,Class 170 DMCL,170级DMCL
B9E9802D475122B92543EA9117318CEF,Class 170 DMCL,170级DMCL
F381A49C469A4312FFB8B98B00CFC7F7,Class 170 DMCL,170级DMCL
15142DB8405A594EBEB3D982738B17D6,Class 170 DMCL(W),170级DMCL(W)
32A18C714593549EB26327883B007852,Class 170 DMCL(W),170级DMCL(W)
9977D109431391D3EEE06F8002FEF041,Class 170 DMCL(W),170级DMCL(W)
CA3377A9469F412A151CEC95CC885468,Class 170 DMCL(W),170级DMCL(W)
9B3C8040431644BC0F8FC3AC3848AF62,Class 170 MS,170 班 MS
FCD0C0084CC25E427BED418CCE7E492F,Class 170 MS,170 班 MS
38DA6D4941A2196616F36B93016B9F83,Class 170/5 WMT,170/5 级 WMT
CC77B9794DF3C6B586182F91CDAD1080,Class 170/5 WMT,170/5 级 WMT
F06CC525453C90098068F2824661ABDD,Class 170/5 WMT,170/5 级 WMT
AFD0A8F04D0A60D1FF92F2A7E66915CF,Class 170/5 XC,170/5 级 XC
DA788F244394C2F0CA9224A9442DEE16,Class 170/5 XC,170/5 级 XC
E12C78B1473E6385885CC98E0A7E8AEC,Class 170/5 XC,170/5 级 XC
6D54D42F438FB7F270EF7C8748CAB0F5,Class 170/6 WMT,170/6 级 WMT
9473839941DCAB6D7B3AD2B9ED9544B8,Class 170/6 WMT,170/6 级 WMT
9B745F584D1F93A30032678A6579BFF5,Class 170/6 WMT,170/6 级 WMT
EDD3EFF04D23EF7C233BB79BB36C7F0C,Class 170/6 WMT,170/6 级 WMT
7CE72EA24316A82C7006CE8D61147743,Class 170/6 XC,170/6级 XC
A6A0144C40D3C9390275168C2D0BF8CF,Class 170/6 XC,170/6级 XC
1C2FAFE94716A6AEEC6B6EBE5DFA86C4,Climb Up,向上攀登
3D5BFF0D45FF12C1A0715D9AE8006350,Climb Up,向上攀登
502463624A4A3643A9B4029DFA97EBAB,Climb Up,向上攀登
9BEBFC0844F527151BA827B8448AF8C4,Climb Up,向上攀登
D8216C794AB9E83AF2B6E48A328E2419,Climb Up,向上攀登
EF7E94EB4D6D9B4EEAB059AF3AE8BBF4,Climb Up,向上攀登
5D875C024207F9DE8766D5BC3049616F,Closed,关闭
BBEC215F47E24D703CF60DA98847411A,Closed,关闭
5E3B992F43774BCC58C22B935E20FE2C,Compressor Speed Up,压缩机加速
3FCAB60B46BD326BFEC7C48250F1141B,Confirm,确认
9848EF4345B8AD36A1D770886E85194A,Contact Signaller,联系信号员
F1D5AB8D4A77B7F435887CA13D7D078C,Contact Signaller,联系信号员
9F5D5EB44D0C45DEDC5C68B6F868FB58,Contacting Signaller,联系信号员
CAD432FA4CDE07E78B61E4ADC4BA5239,Couple,连挂
DAA183CC4424FAFB2A1DD881DDE02000,Coupled Test,连挂测试
16A36B1D4B7623AF7CE96CB7B27775EF,Coupler,车钩
3BB242A2432B197E087EB5BB1CC2ABDC,Coupler,车钩
6FE0251F4A6D446F62B1E2A512B35EB2,Coupler,车钩
03242D7D4526C7362C1F28A8FD60BA60,Cross City,伯明翰跨城线
140D7C27424E55460718ED935E3420A1,Cross City,伯明翰跨城线
420CFFB8480DAEB66F8B9A8FE05FE0CC,Cross City,伯明翰跨城线
7597863B4D2ED92EAD2285ACD3E7136B,Cross City,伯明翰跨城线
A8A022574FA1D8DE367928B339AAC071,Cross City,伯明翰跨城线
C891BDA44B8D69CAEB879796CB28F1B1,Cross City,伯明翰跨城线
D08E879B4265C409899D6FB8DF1C2A6B,Cross City,伯明翰跨城线
D96B61B548A358F89088F4A5FE12E21D,Cross City,伯明翰跨城线
E4E6088B498A2440F0F44DAD22C2DA50,Cross City,伯明翰跨城线
F66F91D04AC9267C602971ACCCDAD14B,Cross City,伯明翰跨城线
5A50F20244842F567831EA85050F723F,Cut-In,切入
91C03D7E4E262CDA2A5A9B8A02FDE8EB,Cut-In,切入
EAEEDB0E40C961AB28EA23B21D631AAE,Cut-In,切入
01D045594AEF0D1842993698A218EA5C,Cut-Out,切除
5283374A410B9E02AFB5CCB2CD0E7627,Cut-Out,切除
DA9888104105B1713878ED8A42C043D8,Cut-Out,切除
04CF4A664CFC1D8F92CFBB8F67D68968,DRA,DRA
47B99250488E734593B9A7ACA1871CFD,DRA,DRA
B4E7E9084202379B22ADB690E6957D0F,DSD,DSD
5EA1569E42B0FD8CB700759FFB14CE49,DSD Holdover,DSD 滞留
FA1606CA4E2783736BE2018CE8936B73,Day,天
D94C6407493FD12C422D85BCF32DA8AE,Day Running,日间运行
A9A03C3C4C2936DCEA1C62AEED7CEC76,Decrease Brightness,降低亮度
F1AC77864C4EE497F767AC91C97D685F,Decrease Volume,减少音量
697B5BE44AEFFFF7A7AD9DA5B6093AA8,Denied. Dispatcher is unable to authorise movements.,已拒绝。调度员无法授权此次调动。
93EDD1E64074265851FF0C95695C0FC4,Denied. No route available.,拒绝。没有可用路径。
E7E4B4454400E66DC526E6885AC2775C,Denied. No route available.,拒绝。没有可用路径。
354C85BB411C9439F0F9B7A539DBFF53,Denied. Service not authorised in signalled area.,拒绝。信号区域内未授权提供服务。
436F214448B4A39E84C92FA6BF2BE5D5,Denied. Service not authorised in signalled area.,拒绝。信号区域内未授权提供服务。
59790A22462130379D097EA2A01CA8C4,Denied. Service not authorised in signalled area.,拒绝。信号区域内未授权提供服务。
B3F3365646627C77E6C5DA85715D5901,Denied. Service not authorised in signalled area.,拒绝。信号区域内未授权提供服务。
DC719E5E400B59FF236A6088B2891928,Deselect,取消选择
04F9554749CF39A7BB7A9EA21A1FB3F8,Diesel Multiple Unit,内燃动车组
07DA1E37488FEFFE9472C9A6BCC1BFE3,Diesel Multiple Unit,内燃动车组
3AB6E4EE48075A75A0B2C0A3C8B7885F,Diesel Multiple Unit,内燃动车组
544F6B1F419842381DE278964CEEAF08,Diesel Multiple Unit,内燃动车组
578CAB3B49E99A2C61BEF8A29CD93EB1,Diesel Multiple Unit,内燃动车组
6278755942A5593023B2FD80D5349C99,Diesel Multiple Unit,内燃动车组
6C884C154A504A618868C89A25361FF6,Diesel Multiple Unit,内燃动车组
7ADE402E4FFCCE84AD513CAA52AC9B07,Diesel Multiple Unit,内燃动车组
974ABABD4930856D753465BA88EA907A,Diesel Multiple Unit,内燃动车组
B09590534C48B351CAB73DA0781C98FA,Diesel Multiple Unit,内燃动车组
797DB5034C503C4D1AC0E28401CA62B9,Door,车门
86275EA94F92C2F8457CB39AEC666FB0,Door,车门
0223113F4985178763B74291082216D7,Door Close,车门关闭
0E49C225459931DC483867B0CD0F4FA9,Door Close,车门关闭
1A16FA534A8142F9A61721B58BE5DE38,Door Close,车门关闭
1BCED7C5429CB344024701B0EF63FC12,Door Close,车门关闭
30F8E7824B8892965B6130844AA9EAE3,Door Close,车门关闭
8ACE5E744C98C6225DC61D80C94F4B2A,Door Close,车门关闭
A759CA6C4A4CB0B3005FA88CF1D6B306,Door Close,车门关闭
B2D5F99B4FF56C5C01982D89330DA3DE,Door Close,车门关闭
02C64B5E430C3F86F7A1A9941345574A,Door Control,门控
DF7E279C4AE007DD54D16BAA703C9201,Door Control,门控
085E157244948AB41A4361B7DCC94C7D,Door Deselect,取消选择门
B56852A048EF17774ADE48BBC429CBA2,Door Deselect,取消选择门
D554386D4709366AF30CCAAC4B58CB25,Door Deselect,取消选择门
F275ACC948F1E771A937C5AC7BF4C49B,Door Deselect,取消选择门
0228E5694A39651C1F7BB2A6E5BE7584,Door Open,车门打开
0C81A6694C644C060132409F3A4A1AC6,Door Open,车门打开
165EDAF64C9E5F9C47CF59AD255B060B,Door Open,车门打开
2D00FAB54B48F0E5C428BE8E37C1D80D,Door Open,车门打开
346F847A4E7D14448B27EA9F0AF4FD8E,Door Open,车门打开
3A097D164AD4788EFE01B191A343010A,Door Open,车门打开
401AE47044C2DEED0742B3890B057A8E,Door Open,车门打开
43DBBEE44D5678DA3EF8FDB4C1D061E8,Door Open,车门打开
562459664D17C54579230FBC91B3168F,Door Open,车门打开
6E4841154E4424122CCF1B86E77DD656,Door Open,车门打开
8C204FF742CE84FE43982B809FC649F9,Door Open,车门打开
AAA56C1E437BA0A024E8F987DA3D9623,Door Open,车门打开
58A83E164C823C99448E62B469D4AE01,Door Power,门动力
C1386E67466FE20BA14191BF35964635,Door Power,门动力
C4426E604A58DACB1D23349E6D13BFDD,Door Release,车门释放
DD0114814A1C1BD235CDC7B1F79D3D97,Door Release,车门释放
153FADDE4CAD6CC4B1722C800ECA1DB0,Doors Close,车门关闭
1E95FFCD40E26B7EDDEDD5B842BC1795,Doors Close,车门关闭
3887520F46F094296E9A629C8EC7F37C,Doors Close,车门关闭
456DE8D040C08BDF3F4FE9AF331543BE,Doors Close,车门关闭
BCBD13AD4D94BB84D9D391B4834EAAE8,Doors Close,车门关闭
20A2401D4D0B82A5356329BC609701CC,Doors Release,车门解锁
3182FEC546EB979D0B3DA99EFCEC85B9,Doors Release,车门解锁
9D33467F4C4993720E6348A8C2BA32F1,Doors Release,车门解锁
3B8BEAA7450AB46570F705A41E2382BC,Down,向下
18AB669C4402F8C2E3912DAAC7381163,Driven 72 Miles!,行驶了72英里！
2F47466E4DD85CB142D6BAB5F2541477,Driven 720 Miles!,行驶了720英里！
0CCC3CF542A2F770879C8B907FCC8348,Driver,司机
0B738F2C4ECC359E07DC3DBEB46C01BD,Driver Seat,驾驶员座椅
170A53CE44AE6829803F869259BE2BBB,EQ,均衡缸
7612A5784953887E8D68648F12CF694D,Emergency,紧急
96EF6CCC4BA73D10B91166A5117BEE59,Emergency,紧急
2E3B1844438AA9F25E1D03BDAA4957D2,Emergency Brake,紧急制动
315447D046B0C0380D96D7A99DF5A5CA,Energise Local Door,激活本地门
37D809564CC4B2386E4E5F944D376163,Energise Local Door,激活本地门
0CD7B2BC42002CDB4033CAAD3A006315,Energised,通电
B53D83B84A2AA68F7660D39FDE481BCD,Energised,通电
C71768574D3EECD8D6B988AAFA2508E5,Engine Start,发动机启动
99B4AB0E40DD84B4715DE38A24348317,Engines Stop,引擎停止
E97BB6CB40F1A49089F12D9364A6AFD7,Fast,快速
3D68FC3E4DCD832DF75A0394616D30CA,Floor Heat Only,仅地暖
062F2AFC479AF1BD67532FA2898A7CEA,Foot Warmer,暖脚器
2AC74991411A1965A31AE08EB10E66C7,Forward,向前
EBC471D94E8C24E121FD558157BC13FC,Fuel Cap,燃油盖
F36DA3E54B3D1DA65C0BA885239714BE,Fuel Cap,燃油盖
9F2BD3BE441876FF4E5CFCBC4244FF17,Full Heat,全热
0A201C1E4DC621EA7F652089E82E7041,Guard Panel,列车员面板
A7A422F84D46EBA28291E2BCA49D5265,Guard Panel,列车员面板
96D6F522407CC7CF2A8B1BA53E88D4BC,Hazard Lights,危险警示灯
75824CE44706F52E66409482B33CF37E,Headlights,前照灯
9B167B06419DD0C1064CCBB04C63C1CD,Headout Left,向左出发
DD1E640148BEE5AC6B359796952E0670,Headout Right,向右出发
108401C24DC4BEAEBA675BA7072B9AD0,High,高
6AD28B5748BCB233F4C31B952C90DC3C,Hill Start,坡道启动
701763A54AB6AA2A0D35C481D72CC4AF,Hill Start,坡道启动
2C119AEA4C183ABAD5E41F9508644BF3,Horn,鸣笛
DEF773024B8578A622870AA4DF035982,Horn Soft,柔和鸣笛
84F747CC42B5835019C64A96DF485651,Idle,空转
6C53F7194A011DF99C6085B6CF06FBA1,Increase Brightness,提高亮度
34C2C8594A1793BDBE5AB8ABDB23201E,Increase Volume,增加音量
0ED1F1C0484F0BBC9B38DB83B6DF68FE,Intermittent,间歇
47AD50C144F7637C1CD29489233332D7,Isolated,隔离
4E400D1946E1B6A24583429940F08115,Isolated,隔离
CE4801494F3EB243ED7B5F8AFEB7B4E0,Isolated,隔离
D4D747174B38ED70B13EE990CBAE7D12,Isolated,隔离
1713DB824EEF5DF7BF28278DC77BC8CA,Isolation Panel,隔离面板
4204822444697853743F89809CF8D7B3,Locked,已锁定
9F323CA845559BA218B2838414D8C964,Low,低
ED5C9D574C33AD782905288326857783,MR,主风缸
D12ECB6A46712EE1C7021BAD0F0A28FE,Marker,标记
48FAC7564D15034597B3EAAF907CEFC5,Marker Lights Only,仅示廓灯
942C09FD4FE938E86F41AE9897D8BDC9,Master Key,主钥匙
BCB1782B43F8D8E0B8233CB642714ED4,Neutral,中立
875427964DE80C5D69469B8F16C8CA73,Next Destination,下一站
9D70E92F461A6B48EA0AF181239B5BB8,Night,夜晚
EE4925FB4AC15053C560BB8DDFDB17A9,Night Running,夜间运行
026C7B424436158311642392E8BC523F,Normal,普通
0C86027D4440C015FC7907890CDEE3CE,Normal,普通
3EC5AD7C4C843F1E0ADC8DB1EF8327AA,Normal,普通
F34F568D4E2CF7BBC54BF6946B9935AF,Normal,普通
952289984B4CF9B16D9C8E9D09C7448C,Notice Board Light,公告板灯
4EDE599B425AD3BD2391AE933A104F79,Off,关闭
67C3401F47C72CE6E738FB92BD51C902,Off,关闭
687DB9A5445AF769BF4A9C8D0F190082,Off,关闭
7842682346C4563787A70CA31EDC97B5,Off,关闭
8CD1222B4C963EED4E510289C870EF60,Off,关闭
A9F9066B4E3BBB4C515A87AD103F1C66,Off,关闭
B91EA2DC49CE71AB61EE47A400B7C263,Off,关闭
BB7942104149A4AAB6525886659FB3BE,Off,关闭
C8A7669D4C6EC629B3C15EBE96CDCA0B,Off,关闭
C93B42F3449F9D64762434ACCD574E5E,Off,关闭
307084954826D6D3EE78DCAF00F2EE29,On,打开
A95BF57F461C31A2247284853AD2BA1F,On,打开
D9D2226A446A2F44E0EFFF993DA4DA33,On,打开
D5CA98664AB8A92DB25B7884E584CACF,On/Off,开/关
111D193F4831DB0F489FD1A60A221173,Open,打开
E9D3982146B2ABBF6289B4B29E3398DF,Open,打开
64AD51C84332F7BAA7449A8BE7767356,Open Doors,打开车门
81A331E3475771DF9D0250835AB950C4,Open Doors,打开车门
92C9658E4900361691814FB4EE63F8EC,Pedal,踏板
99AE396245EEBF414347359A2F4C3B79,Powered,动力
FE4C797042CCD960D9D30BB15F8BD774,Powered,动力
192A0E7141CEE03CA2B6B29D80214BC5,Press and hold for a minimum for 2 seconds.,按住至少 2 秒钟。
6BD1A8F94520BB058BA1CF8BBA2E5605,Press and hold for a minimum for 2 seconds.,按住至少 2 秒钟。
0391EF95491AF4674F6376BA05745543,Pressed,按下
03BD58C5421EC7BCE5C470A315C70BF8,Pressed,按下
0665298E4D9C0F54E32C0D98FEDF50AC,Pressed,按下
077862134D97C7EA3A88EA8D3CF960E3,Pressed,按下
0A07A4374A74ADDF665D97B67007BD64,Pressed,按下
0A2F832B47A0F2843666A0A3DB626BD2,Pressed,按下
0C8BC4F64FA3926321A5569F94176BB2,Pressed,按下
0F0CB5A540227C0D5EDCEC83E394FB15,Pressed,按下
11FD41B24D8B8AA6F79858B71374242E,Pressed,按下
12DFE472449DBA09976A95B75BE02BA8,Pressed,按下
1422B11B4FFC20E5270C558A922D9825,Pressed,按下
145ECAB24F8C0EE6212D079088003589,Pressed,按下
19682A6A46ED8DD3E70D36A9DFCCD9DC,Pressed,按下
1CCCB9C74573B68B08ED4FB778A31657,Pressed,按下
215DE8EF40AE11B4F9143FAF3D6B4ADA,Pressed,按下
27C5FF5744F4FE93189E21B5320E6D9C,Pressed,按下
2844FBB04B830511AED14593A2BD455F,Pressed,按下
29552D0E41C546B2413963A9FD832803,Pressed,按下
36C3CF44479126595D36CA81B2F0ABAC,Pressed,按下
3725B7DE4E3F75A090330497F1519ECD,Pressed,按下
380FA7454BE9C22FD227FEB3A3958822,Pressed,按下
3A518D9141DF9182F04B4A9E213A35BA,Pressed,按下
3E969F874B948115697C9DB7371936E4,Pressed,按下
42BCBAE14013CFAC9351C081A116D360,Pressed,按下
441B85BA41ADC7DA1A322CB0DBBEDEA9,Pressed,按下
556E132D421465093D1C119F426ABB11,Pressed,按下
562EFB88498912A6BA7B8DAABE1E4649,Pressed,按下
5A3979BC4D2F6100C75BE9978AFBCB2F,Pressed,按下
5B29CA824FB3D45CE257808A14A7B213,Pressed,按下
5C2BB6C1474C736B97DA7BA4B2DF16A2,Pressed,按下
5DF9135B4D656C34EA75B9BC7ED880C8,Pressed,按下
5E3920C7416F26BBD3A243B6FFE91CCF,Pressed,按下
62C7CD784F533CBF0C27CE898AADEA55,Pressed,按下
659FDF0A498AEBCF588E038C4C33E118,Pressed,按下
69F7B2F346AD5778CC4498B837F21224,Pressed,按下
6C8DADAF4E0E3B9CF9B5C5A968EF741E,Pressed,按下
70A8D2D84CF930B8A40404B6AB085138,Pressed,按下
70BB791F45F002119BE9EB9697D9BD1C,Pressed,按下
7179219F4D934F88136C50A00BA55EF7,Pressed,按下
74A4A4FC4D56625198EE67B963052F95,Pressed,按下
76DF000846CACC1D4CE0E099616C6606,Pressed,按下
79C1C3614C216818596ADBB49D722D75,Pressed,按下
79D1D8414B0EF8120E51168C090FFB02,Pressed,按下
7C0831B7482F2A70DDE4858D8421C688,Pressed,按下
7D6BF55C4AC3925DD18DB183590F8A21,Pressed,按下
826AF0054C252111B32E3493A14E7A44,Pressed,按下
857E2B7048753AF856F4FCB9AF97370D,Pressed,按下
85BB51DD4687B734876423A74A046A37,Pressed,按下
8C7852104A8BE4801A6F3E90834B69CE,Pressed,按下
8CD08B40479D5130A20DB080667B28A9,Pressed,按下
8F400E094A0C619B32F68EA08B1CB2A1,Pressed,按下
92BA36924FD1613AC6A4FF86AF8F2E7F,Pressed,按下
9DEC53924802926391F7EC9D349F8D66,Pressed,按下
A394596F4A4EAEA1D2D76AA7FDF59179,Pressed,按下
A48609F44481F65C03329DBF78294D48,Pressed,按下
AE1D6DC34AAB2AD1762A26AEFC2DE359,Pressed,按下
B592D6004D4999529253AFB6BFBAB158,Pressed,按下
B664480848E527F27FA3AE84ACEAB247,Pressed,按下
C47EAED94E67BB4B3C0CE5AC181005C0,Pressed,按下
C88A75DF4BF36A9711EB949BD78A08C5,Pressed,按下
C99B63644B7D92717F7B718F9CAE4B54,Pressed,按下
CA8C959441F905A39913B78213E436AD,Pressed,按下
D2A8EE0944D2D96BB16B598C12969BD3,Pressed,按下
D41EA8234FC02A01CDE89BB7AF880E3B,Pressed,按下
DF63CF53420E34F9307D9BBD319977A0,Pressed,按下
EB8C5DBF4B06AB30A7E575994B86A8E5,Pressed,按下
ECEE5097445EBC7BAFC99795E171B26D,Pressed,按下
F60F01E94B9880EF4B7F7082142DAFA4,Pressed,按下
F7408EBA432C2C14858C199664462B59,Pressed,按下
F83A906B423D21832CD77E8109FD4573,Pressed,按下
FA9BFCBB442BEEF8208B61BBF2D0AD3A,Pressed,按下
FB6E83A54B673111ADF805AE551C7803,Pressed,按下
FD4BD01A4DCF0966691D7A87C1DBEBB8,Pressed,按下
C7B7C2C24F41BD62FF9B12BC6F92A428,Previous Destination,上一目的地
512BE8004A9065A8565ABEBAA7C3912A,Proceed as signals indicate.,根据信号指示行驶
95BD18EC4A54643DE2B73AA3EE606BFF,Proceed at Restricted Speed.,依照限速行驶
F6F355994E080BB5ACA521A92167C467,Proceed at Restricted Speed.,依照限速行驶
869C0B0A4F98BF27354CAB9BC07054A7,P{PowerPos},P{PowerPos}
2EB7B40042C5D747A3F82CA279907B28,Radio Cut Out,电台切除
9C3D6F324FCFED15015AAAB354DE77EC,Released,已缓解
EB5D58924F1E091734AB89A82B943FAF,Reverse,向后
0BB794234E35C898BC506889C2FB0836,Reverser,反向器
1F5E1DD044CE991CD9D2198AB55642CA,Safety Cut Out,安全切断
42165BD54DD0C8045F14D38852FB9503,Safety Systems,安全系统
7A54199B424D0493D2A8C7AF30A6FFA8,Sand,撒砂
30E6DCEA44B603273115F7A42D65042E,Seat,座位
DC4FA4094C314DBF80BFB2B4C7802A50,Secondman,副司机
95D8E3B547B88920FC0593BF158EADD2,Set,设置
3754B5DC41AD66B0434DEE84805A2806,Signal,信号
8ACE26144F7FD2449A148396A835AA3A,Signal,信号
A0933726404A78ADFBD0C8BB76777D30,Signal,信号
C03970DF407F6504E7095D9F33380DE5,Signal,信号
E9C03A8246522F07CEAF2DB4670CF252,Signal,信号
02E439084B75424101DEAA9B030A254A,Sit In Passenger Seat,坐在座椅上
2574A0674A9C589BE3EDD58CB1473E35,Sit In Passenger Seat,坐在座椅上
5E90F5564C7DA156DC5E3FAB1F00CB17,Sit In Passenger Seat,坐在座椅上
CBE22F65434231CF5312C19F0508EA00,Sit In Passenger Seat,坐在座椅上
9E48114B47A16D553845E3B30C9D08CD,Sit in Driver's Seat,坐在驾驶座上
1A6C694B43BD89C46E5B7286DCA5DA5E,Sit in First Class Seat,坐在一等座座位上
77E94E55459590C2B76B22977823FB26,Sit in First Class Seat,坐在一等座座位上
313CDEDC4D6F310B3C003CBFD0989BEE,Sit in Passenger Seat,坐在座椅上
46A1BA01452DADCEDB17A5AB9F48282E,Sit in Passenger Seat,坐在座椅上
77FB80B443364EAA688A01AFFC236128,Sit in Passenger Seat,坐在座椅上
B1F33584477E23F340E2858B83E7D54A,Sit in Passenger Seat,坐在座椅上
D083AEB3487DBA1F7DC0FC97658051B5,Sit in Passenger Seat,坐在座椅上
FFCA2DE949D322EAA504519F4875C79C,Sit in Passenger Seat,坐在座椅上
A1155ACE4120F9A5783315AF0554D6DA,Sit in Secondman Seat,坐在座椅上
0B6DDD4F43E312DB9732B6B216685106,Slow,慢
5EC1872B47FAA2F98A78108198A3AB7A,Soft High,柔和高
EFD7A7D5475F12B71ABF4F81EAC0EB79,Soft Low,柔和低
F8F3887746A2276D4D44AC9C3E675099,TEXT,文本
8F76BFA143ED0425EAF7998454E35FA7,Tail Lights,车尾灯
A27B40594FFE51552D3293A63A3EE08E,Temperature,温度
8B481294402651D9A4E638878FC9D8A6,Test,测试
CFBF180847587C2B640BDD99FA6FFCCA,Throttle/Brake,牵引/制动
6EE9E3BD4B01740364742F84AA12EF69,Train Lights Off,列车照明关闭
70B680E845210F4BBCC6EE83D8AADFAD,Train Lights On,列车照明开启
64BB936A42CC7527D1E6338969A9E2F4,Train Stop Override,列车停车超驰
CD90895E479509F516CD4B92C9093ABF,Uncouple,解挂
112354FA440089BB7DF6E58C770B9160,Unlocked,已解锁
51518F604DE3ADE3063487BFEF5C3189,Up,向上
